Energy (eV),DOS,Intg. DOS
-2.434308,0.219291,0.773316
-2.41767,0.219687,0.776967
-2.401031,0.221462,0.780634
-2.384392,0.225328,0.784349
-2.367754,0.230686,0.788141
-2.351115,0.235416,0.792023
-2.334477,0.236608,0.795955
-2.317838,0.237141,0.799885
-2.3012,0.242503,0.803876
-2.284561,0.245815,0.807941
-2.267923,0.248651,0.812055
-2.251284,0.251167,0.816214
-2.234645,0.253247,0.820411
-2.218007,0.254958,0.824639
-2.201368,0.256517,0.828894
-2.18473,0.257512,0.833172
-2.168091,0.256637,0.837452
-2.151453,0.254132,0.841704
-2.134814,0.250384,0.845899
-2.118176,0.246664,0.850036
-2.101537,0.242491,0.854106
-2.084898,0.238592,0.858108
-2.06826,0.234205,0.862042
-2.051621,0.228701,0.865896
-2.034983,0.222924,0.869649
-2.018344,0.217775,0.873315
-2.001706,0.213156,0.876899
-1.985067,0.209552,0.880413
-1.968429,0.208308,0.883886
-1.95179,0.210535,0.887367
-1.935151,0.213685,0.890896
-1.918513,0.216749,0.894477
-1.901874,0.218954,0.898104
-1.885236,0.219313,0.901753
-1.868597,0.220117,0.905402
-1.851959,0.221051,0.909071
-1.83532,0.223077,0.912765
-1.818682,0.225282,0.916495
-1.802043,0.227764,0.920263
-1.785404,0.230565,0.924076
-1.768766,0.233552,0.927937
-1.752127,0.234368,0.931839
-1.735489,0.231748,0.935718
-1.71885,0.228106,0.939545
-1.702212,0.22359,0.943304
-1.685573,0.218518,0.946982
-1.668935,0.212952,0.950573
-1.652296,0.207601,0.954068
-1.635657,0.205562,0.957505
-1.619019,0.202423,0.960901
-1.60238,0.20191,0.96425
-1.585742,0.205619,0.967643
-1.569103,0.207486,0.971083
-1.552465,0.209802,0.974546
-1.535826,0.216413,0.978095
-1.519188,0.220589,0.981734
-1.502549,0.223031,0.985426
-1.485911,0.224809,0.989152
-1.469272,0.226226,0.992905
-1.452633,0.227278,0.996678
-1.435995,0.22818,1.000467
-1.419356,0.230671,1.004278
-1.402718,0.234366,1.008147
-1.386079,0.235813,1.012062
-1.369441,0.236135,1.015989
-1.352802,0.237325,1.019929
-1.336164,0.237777,1.023881
-1.319525,0.237718,1.027837
-1.302886,0.234221,1.031764
-1.286248,0.234066,1.035654
-1.269609,0.237088,1.03959
-1.252971,0.217161,1.043378
-1.236332,0.194763,1.046802
-1.219694,0.181401,1.049936
-1.203055,0.166894,1.052827
-1.186417,0.156273,1.055512
-1.169778,0.147091,1.058035
-1.153139,0.139329,1.060414
-1.136501,0.130903,1.062671
-1.119862,0.121104,1.064765
