Energy (eV),DOS,Intg. DOS
-1.147656,0.027496,1.664126
-1.131018,0.029265,1.664597
-1.114379,0.031404,1.665101
-1.097741,0.033912,1.665644
-1.081102,0.036788,1.666232
-1.064463,0.039234,1.666864
-1.047825,0.041991,1.66754
-1.031186,0.045041,1.668263
-1.014548,0.049846,1.669045
-0.997909,0.063305,1.669973
-0.981271,0.069719,1.671064
-0.964632,0.106675,1.672601
-0.947994,0.098407,1.674308
-0.931355,0.087987,1.675866
-0.914716,0.077303,1.677246
-0.898078,0.053652,1.67834
-0.881439,0.049645,1.679187
-0.864801,0.047511,1.679995
-0.848162,0.045578,1.680769
-0.831524,0.043858,1.681513
-0.814885,0.042401,1.68223
-0.798247,0.041105,1.682925
-0.781608,0.039885,1.683599
-0.764969,0.038913,1.684254
-0.748331,0.038181,1.684895
-0.731692,0.037593,1.685525
-0.715054,0.038352,1.686153
-0.698415,0.039931,1.686806
-0.681777,0.043526,1.687541
-0.665138,0.039384,1.688231
-0.6485,0.035004,1.68885
-0.631861,0.030387,1.689394
-0.615223,0.025531,1.68986
-0.598584,0.020858,1.690245
-0.581945,0.016965,1.690558
-0.565307,0.014,1.690815
-0.548668,0.012377,1.691033
-0.53203,0.011096,1.691228
-0.515391,0.009927,1.691403
-0.498753,0.00887,1.691559
-0.482114,0.007947,1.691699
-0.465476,0.007286,1.691826
-0.448837,0.006761,1.691942
-0.432198,0.006268,1.692051
-0.41556,0.005808,1.692151
-0.398921,0.00538,1.692244
-0.382283,0.004985,1.69233
-0.365644,0.004622,1.69241
-0.349006,0.004291,1.692484
-0.332367,0.003983,1.692553
-0.315729,0.003697,1.692617
-0.29909,0.003432,1.692676
-0.282451,0.003189,1.692731
-0.265813,0.002967,1.692782
-0.249174,0.002766,1.69283
-0.232536,0.002575,1.692875
-0.215897,0.002385,1.692916
-0.199259,0.002198,1.692954
-0.18262,0.002025,1.692989
-0.165982,0.001399,1.693022
-0.149343,0.001132,1.693043
-0.132704,0.000894,1.693059
-0.116066,0.000684,1.693073
-0.099427,0.000502,1.693082
-0.082789,0.000348,1.693089
-0.06615,0.000222,1.693094
-0.049512,0.000124,1.693097
-0.032873,5.5e-05,1.693098
-0.016235,1.3e-05,1.693099
0.000404,0.0,1.693099
0.017043,0.0,1.693099
0.033681,0.0,1.693099
0.05032,0.0,1.693099
0.066958,0.0,1.693099
0.083597,0.0,1.693099
0.100235,0.0,1.693099
0.116874,0.0,1.693099
0.133512,0.0,1.693099
0.150151,0.0,1.693099
0.16679,1e-05,1.693099
0.183428,3.4e-05,1.693099
0.200067,7e-05,1.6931
0.216705,0.00012,1.693102
0.233344,0.000184,1.693104
0.249982,0.000261,1.693108
0.266621,0.000351,1.693113
0.283259,0.000455,1.69312
0.299898,0.000572,1.693128
0.316537,0.000702,1.693139
0.333175,0.000846,1.693152
0.349814,0.001003,1.693167
0.366452,0.001174,1.693185
0.383091,0.001358,1.693206
0.399729,0.001555,1.69323
0.416368,0.001766,1.693258
0.433006,0.00199,1.693289
0.449645,0.002228,1.693324
0.466284,0.002479,1.693363
0.482922,0.002743,1.693407
0.499561,0.003021,1.693455
0.516199,0.003312,1.693507
0.532838,0.003616,1.693565
0.549476,0.003934,1.693628
0.566115,0.005877,1.693726
0.582753,0.005653,1.693821
0.599392,0.005514,1.693914
0.616031,0.005461,1.694005
0.632669,0.005492,1.694096
0.649308,0.005609,1.694189
0.665946,0.005774,1.694283
0.682585,0.005921,1.694381
0.699223,0.006072,1.69448
0.715862,0.006232,1.694583
0.7325,0.006401,1.694688
0.749139,0.006578,1.694796
0.765778,0.006764,1.694907
0.782416,0.006958,1.695021
0.799055,0.007162,1.695138
0.815693,0.007373,1.695259
0.832332,0.007594,1.695384
0.84897,0.007823,1.695512
0.865609,0.00806,1.695644
0.882247,0.008307,1.69578
0.898886,0.008562,1.695921
0.915525,0.008825,1.696065
0.932163,0.009098,1.696214
0.948802,0.009379,1.696368
0.96544,0.009668,1.696526
0.982079,0.009977,1.69669
0.998717,0.01033,1.696859
1.015356,0.010729,1.697034
1.031994,0.011174,1.697216
1.048633,0.011663,1.697406
1.065272,0.012189,1.697604
1.08191,0.012747,1.697812
1.098549,0.013338,1.698029
1.115187,0.013962,1.698256
1.131826,0.014618,1.698493
1.148464,0.015323,1.698742
1.165103,0.016094,1.699004
1.181741,0.016921,1.699278
1.19838,0.017805,1.699567
1.215019,0.018747,1.699871
1.231657,0.019745,1.700191
1.248296,0.021189,1.700529
1.264934,0.022293,1.700891
1.281573,0.023861,1.701274
1.298211,0.026014,1.701688
1.31485,0.028751,1.702143
1.331488,0.032072,1.702648
1.348127,0.035978,1.703213
1.364766,0.040469,1.703848
1.381404,0.045544,1.704563
1.398043,0.0563,1.70561
1.414681,0.062368,1.706595
1.43132,0.074315,1.707702
1.447958,0.093161,1.709095
1.464597,0.111808,1.710801
1.481235,0.130253,1.712815
1.497874,0.148498,1.715134
1.514513,0.16914,1.717769
1.531151,0.196042,1.720794
1.54779,0.256179,1.724496
1.564428,0.267274,1.728945
1.581067,0.214797,1.732964
1.597705,0.183349,1.736263
1.614344,0.189167,1.739361
1.630982,0.195258,1.742559
1.647621,0.201623,1.745861
1.66426,0.208262,1.74927
1.680898,0.217228,1.75281
1.697537,0.245131,1.756679
1.714175,0.24733,1.760789
1.730814,0.258783,1.764967
1.747452,0.276671,1.769419
1.764091,0.296845,1.774171
1.780729,0.317495,1.779315
1.797368,0.317295,1.784597
1.814006,0.311419,1.789851
1.830645,0.295501,1.794897
1.847284,0.283344,1.799707
1.863922,0.278204,1.804359
1.880561,0.280555,1.809004
1.897199,0.284773,1.813705
